Initializing distributed process group (rank: 0, local_rank: 0)
GPU 0 - Using device: cuda:0 (distributed mode)
Could not find model to preload: latest. Starting from scratch
Epoch [1/10], Batch [100/3125], Loss: 2.0341, Acc: 18.75%
Epoch [2/10], Batch [1600/3125], Loss: 1.2949, Acc: 50.00%
Epoch [2/10], Batch [1700/3125], Loss: 1.6628, Acc: 37.50%
Epoch [2/10], Batch [1800/3125], Loss: 1.7841, Acc: 25.00%
Epoch [2/10], Batch [1900/3125], Loss: 1.3735, Acc: 56.25%
Epoch [2/10], Batch [2000/3125], Loss: 1.1907, Acc: 62.50%
Epoch [2/10], Batch [2100/3125], Loss: 1.5385, Acc: 31.25%
Epoch [2/10], Batch [2200/3125], Loss: 1.5053, Acc: 37.50%
Epoch [2/10], Batch [2300/3125], Loss: 1.6696, Acc: 43.75%
Epoch [2/10], Batch [2400/3125], Loss: 1.4642, Acc: 37.50%
Epoch [2/10], Batch [2500/3125], Loss: 1.4921, Acc: 43.75%
Epoch [2/10], Batch [2600/3125], Loss: 1.4059, Acc: 43.75%
Epoch [2/10], Batch [2700/3125], Loss: 1.5265, Acc: 37.50%
Epoch [2/10], Batch [2800/3125], Loss: 1.4128, Acc: 56.25%
Epoch [2/10], Batch [2900/3125], Loss: 1.6794, Acc: 12.50%
Epoch [2/10], Batch [3000/3125], Loss: 1.3489, Acc: 50.00%
Epoch [2/10], Batch [3100/3125], Loss: 1.4746, Acc: 43.75%
Epoch [2/10], Loss: 1.5416, Accuracy: 43.40%, Time: 138.61s
Saved model checkpoint to weights/tmodel_01.pt
Epoch [3/10], Batch [100/3125], Loss: 1.3789, Acc: 50.00%
Epoch [3/10], Batch [200/3125], Loss: 1.3705, Acc: 43.75%
Epoch [3/10], Batch [300/3125], Loss: 1.4353, Acc: 50.00%
Epoch [3/10], Batch [400/3125], Loss: 1.5182, Acc: 43.75%
Epoch [3/10], Batch [500/3125], Loss: 1.5309, Acc: 31.25%
Epoch [3/10], Batch [600/3125], Loss: 1.3799, Acc: 43.75%
Epoch [3/10], Batch [700/3125], Loss: 1.6423, Acc: 50.00%
Epoch [3/10], Batch [800/3125], Loss: 1.0635, Acc: 56.25%
Epoch [3/10], Batch [900/3125], Loss: 1.2477, Acc: 56.25%
Epoch [3/10], Batch [1000/3125], Loss: 1.5953, Acc: 31.25%
Epoch [3/10], Batch [1100/3125], Loss: 1.5858, Acc: 68.75%
Epoch [3/10], Batch [1200/3125], Loss: 1.8079, Acc: 31.25%
Epoch [3/10], Batch [1300/3125], Loss: 1.0511, Acc: 43.75%
Epoch [3/10], Batch [1400/3125], Loss: 1.5088, Acc: 37.50%
Epoch [3/10], Batch [1500/3125], Loss: 0.9702, Acc: 62.50%
Epoch [3/10], Batch [1600/3125], Loss: 1.4597, Acc: 43.75%
Epoch [3/10], Batch [1700/3125], Loss: 1.1279, Acc: 62.50%
Epoch [3/10], Batch [1800/3125], Loss: 1.6367, Acc: 25.00%
Epoch [3/10], Batch [1900/3125], Loss: 1.5349, Acc: 37.50%
Epoch [3/10], Batch [2000/3125], Loss: 0.9861, Acc: 75.00%
Epoch [3/10], Batch [2100/3125], Loss: 1.6114, Acc: 31.25%
Epoch [3/10], Batch [2200/3125], Loss: 1.6701, Acc: 25.00%
Epoch [3/10], Batch [2300/3125], Loss: 1.5129, Acc: 56.25%
Epoch [3/10], Batch [2400/3125], Loss: 1.6737, Acc: 31.25%
Epoch [3/10], Batch [2500/3125], Loss: 1.5409, Acc: 56.25%
Epoch [3/10], Batch [2600/3125], Loss: 1.5719, Acc: 56.25%
Epoch [3/10], Batch [2700/3125], Loss: 1.7776, Acc: 6.25%
Epoch [3/10], Batch [2800/3125], Loss: 1.5348, Acc: 31.25%
Epoch [3/10], Batch [2900/3125], Loss: 1.6449, Acc: 31.25%
Epoch [3/10], Batch [3000/3125], Loss: 1.2057, Acc: 62.50%
Epoch [3/10], Batch [3100/3125], Loss: 1.3383, Acc: 50.00%
Epoch [3/10], Loss: 1.4328, Accuracy: 47.77%, Time: 141.62s
Saved model checkpoint to weights/tmodel_02.pt
Epoch [4/10], Batch [100/3125], Loss: 1.4920, Acc: 56.25%
Epoch [4/10], Batch [200/3125], Loss: 1.5801, Acc: 37.50%
Epoch [4/10], Batch [300/3125], Loss: 1.2628, Acc: 37.50%
Epoch [4/10], Batch [400/3125], Loss: 1.1192, Acc: 56.25%
Epoch [4/10], Batch [500/3125], Loss: 1.4767, Acc: 37.50%
Epoch [4/10], Batch [600/3125], Loss: 1.5725, Acc: 37.50%
Epoch [4/10], Batch [700/3125], Loss: 1.5450, Acc: 43.75%
Epoch [4/10], Batch [800/3125], Loss: 1.3998, Acc: 56.25%
Epoch [4/10], Batch [900/3125], Loss: 1.0755, Acc: 56.25%
Epoch [4/10], Batch [1000/3125], Loss: 1.2012, Acc: 56.25%
Epoch [4/10], Batch [1100/3125], Loss: 1.6042, Acc: 31.25%
Epoch [4/10], Batch [1200/3125], Loss: 1.5153, Acc: 31.25%
Epoch [4/10], Batch [1300/3125], Loss: 1.4604, Acc: 50.00%
Epoch [4/10], Batch [1400/3125], Loss: 1.5492, Acc: 43.75%
Epoch [4/10], Batch [1500/3125], Loss: 1.5528, Acc: 37.50%
Epoch [4/10], Batch [1600/3125], Loss: 1.5060, Acc: 43.75%
Epoch [4/10], Batch [1700/3125], Loss: 1.4824, Acc: 56.25%
Epoch [4/10], Batch [1800/3125], Loss: 1.3232, Acc: 37.50%
Epoch [4/10], Batch [1900/3125], Loss: 1.3052, Acc: 68.75%
Epoch [4/10], Batch [2000/3125], Loss: 1.9366, Acc: 37.50%
Epoch [4/10], Batch [2100/3125], Loss: 1.2427, Acc: 56.25%
Epoch [4/10], Batch [2200/3125], Loss: 1.9437, Acc: 31.25%
Epoch [4/10], Batch [2300/3125], Loss: 1.2968, Acc: 37.50%
Epoch [4/10], Batch [2400/3125], Loss: 1.1178, Acc: 62.50%
Epoch [4/10], Batch [2500/3125], Loss: 1.0246, Acc: 62.50%
Epoch [4/10], Batch [2600/3125], Loss: 1.4359, Acc: 62.50%
Epoch [4/10], Batch [2700/3125], Loss: 1.0031, Acc: 62.50%
Epoch [4/10], Batch [2800/3125], Loss: 1.0980, Acc: 56.25%
Epoch [4/10], Batch [2900/3125], Loss: 1.4249, Acc: 56.25%
Epoch [4/10], Batch [3000/3125], Loss: 1.0003, Acc: 68.75%
Epoch [4/10], Batch [3100/3125], Loss: 1.4206, Acc: 43.75%
Epoch [4/10], Loss: 1.3590, Accuracy: 50.56%, Time: 141.85s
Saved model checkpoint to weights/tmodel_03.pt
Epoch [5/10], Batch [100/3125], Loss: 1.6058, Acc: 37.50%
Epoch [5/10], Batch [200/3125], Loss: 1.6518, Acc: 37.50%
Epoch [5/10], Batch [300/3125], Loss: 1.4746, Acc: 43.75%
Epoch [5/10], Batch [400/3125], Loss: 1.1752, Acc: 50.00%
Epoch [5/10], Batch [500/3125], Loss: 1.1811, Acc: 68.75%
Epoch [5/10], Batch [600/3125], Loss: 1.5955, Acc: 43.75%
Epoch [5/10], Batch [700/3125], Loss: 1.1976, Acc: 56.25%
Epoch [5/10], Batch [800/3125], Loss: 1.5656, Acc: 43.75%
Epoch [5/10], Batch [900/3125], Loss: 1.1314, Acc: 56.25%
Epoch [5/10], Batch [1000/3125], Loss: 1.6766, Acc: 31.25%
Epoch [5/10], Batch [1100/3125], Loss: 0.9379, Acc: 68.75%
Epoch [5/10], Batch [1200/3125], Loss: 1.2495, Acc: 62.50%
Epoch [5/10], Batch [1300/3125], Loss: 1.0904, Acc: 62.50%
Epoch [5/10], Batch [1400/3125], Loss: 1.7905, Acc: 37.50%
Epoch [5/10], Batch [1500/3125], Loss: 1.7037, Acc: 31.25%
Epoch [5/10], Batch [1600/3125], Loss: 1.5229, Acc: 50.00%
Epoch [5/10], Batch [1700/3125], Loss: 1.3245, Acc: 50.00%
Epoch [5/10], Batch [1800/3125], Loss: 1.3388, Acc: 56.25%
Epoch [5/10], Batch [1900/3125], Loss: 1.1816, Acc: 68.75%
Epoch [5/10], Batch [2000/3125], Loss: 1.2099, Acc: 50.00%
Epoch [5/10], Batch [2100/3125], Loss: 0.9721, Acc: 56.25%
Epoch [5/10], Batch [2200/3125], Loss: 1.5098, Acc: 37.50%
Epoch [5/10], Batch [2300/3125], Loss: 1.1387, Acc: 50.00%
Epoch [5/10], Batch [2400/3125], Loss: 1.0187, Acc: 68.75%
Epoch [5/10], Batch [2500/3125], Loss: 1.1620, Acc: 68.75%
Epoch [5/10], Batch [2600/3125], Loss: 1.1556, Acc: 43.75%
Epoch [5/10], Batch [2700/3125], Loss: 0.8531, Acc: 81.25%
Epoch [5/10], Batch [2800/3125], Loss: 1.3157, Acc: 68.75%
Epoch [5/10], Batch [2900/3125], Loss: 1.6204, Acc: 43.75%
Epoch [5/10], Batch [3000/3125], Loss: 1.0335, Acc: 56.25%
Epoch [5/10], Batch [3100/3125], Loss: 1.2326, Acc: 56.25%
Epoch [5/10], Loss: 1.2859, Accuracy: 53.55%, Time: 135.23s
Saved model checkpoint to weights/tmodel_04.pt
Epoch [6/10], Batch [100/3125], Loss: 1.6095, Acc: 37.50%
Epoch [6/10], Batch [200/3125], Loss: 1.5948, Acc: 43.75%
Epoch [6/10], Batch [300/3125], Loss: 0.8691, Acc: 68.75%
Epoch [6/10], Batch [400/3125], Loss: 1.3908, Acc: 50.00%
Epoch [6/10], Batch [500/3125], Loss: 0.9597, Acc: 62.50%
Epoch [6/10], Batch [600/3125], Loss: 1.5171, Acc: 43.75%
Epoch [6/10], Batch [700/3125], Loss: 0.9597, Acc: 62.50%
Epoch [6/10], Batch [800/3125], Loss: 1.5316, Acc: 43.75%
Epoch [6/10], Batch [900/3125], Loss: 1.3000, Acc: 68.75%
Epoch [6/10], Batch [1000/3125], Loss: 1.4938, Acc: 56.25%
Epoch [6/10], Batch [1100/3125], Loss: 1.0056, Acc: 50.00%
Epoch [6/10], Batch [1200/3125], Loss: 0.9496, Acc: 43.75%
Epoch [6/10], Batch [1300/3125], Loss: 1.1989, Acc: 56.25%
Epoch [6/10], Batch [1400/3125], Loss: 1.0072, Acc: 56.25%
Epoch [6/10], Batch [1500/3125], Loss: 1.6303, Acc: 37.50%
Epoch [6/10], Batch [1600/3125], Loss: 2.0094, Acc: 25.00%
Epoch [6/10], Batch [1700/3125], Loss: 1.1913, Acc: 43.75%
Epoch [6/10], Batch [1800/3125], Loss: 1.5121, Acc: 31.25%
Epoch [6/10], Batch [1900/3125], Loss: 1.3610, Acc: 50.00%
Epoch [6/10], Batch [2000/3125], Loss: 1.3656, Acc: 37.50%
Epoch [6/10], Batch [2100/3125], Loss: 1.9460, Acc: 37.50%
Epoch [6/10], Batch [2200/3125], Loss: 1.0573, Acc: 56.25%
Epoch [6/10], Batch [2300/3125], Loss: 1.8426, Acc: 18.75%
Epoch [6/10], Batch [2400/3125], Loss: 0.8377, Acc: 81.25%
Epoch [6/10], Batch [2500/3125], Loss: 1.7960, Acc: 37.50%
Epoch [6/10], Batch [2600/3125], Loss: 1.1347, Acc: 56.25%
Epoch [6/10], Batch [2700/3125], Loss: 1.3201, Acc: 56.25%
Epoch [6/10], Batch [2800/3125], Loss: 1.3710, Acc: 56.25%
Epoch [6/10], Batch [2900/3125], Loss: 0.9278, Acc: 56.25%
Epoch [6/10], Batch [3000/3125], Loss: 1.6540, Acc: 43.75%
Epoch [6/10], Batch [3100/3125], Loss: 1.4259, Acc: 62.50%
Epoch [6/10], Loss: 1.2168, Accuracy: 55.93%, Time: 135.70s
Saved model checkpoint to weights/tmodel_05.pt
Epoch [7/10], Batch [100/3125], Loss: 1.2569, Acc: 43.75%
Epoch [7/10], Batch [200/3125], Loss: 1.2727, Acc: 43.75%
Epoch [7/10], Batch [300/3125], Loss: 1.0917, Acc: 56.25%
Epoch [7/10], Batch [400/3125], Loss: 1.1163, Acc: 50.00%
Epoch [7/10], Batch [500/3125], Loss: 1.4360, Acc: 37.50%
Epoch [7/10], Batch [600/3125], Loss: 1.3871, Acc: 50.00%
Epoch [7/10], Batch [700/3125], Loss: 0.8951, Acc: 68.75%
Epoch [7/10], Batch [800/3125], Loss: 1.3927, Acc: 31.25%
Epoch [7/10], Batch [900/3125], Loss: 0.8413, Acc: 68.75%
Epoch [7/10], Batch [1000/3125], Loss: 0.6674, Acc: 87.50%
Epoch [7/10], Batch [1100/3125], Loss: 1.2485, Acc: 62.50%
Epoch [7/10], Batch [1200/3125], Loss: 1.2004, Acc: 43.75%
Epoch [7/10], Batch [1300/3125], Loss: 1.1315, Acc: 75.00%
Epoch [7/10], Batch [1400/3125], Loss: 1.6649, Acc: 43.75%
Epoch [7/10], Batch [1500/3125], Loss: 0.8895, Acc: 68.75%
Epoch [7/10], Batch [1600/3125], Loss: 1.2248, Acc: 50.00%
Epoch [7/10], Batch [1700/3125], Loss: 1.3199, Acc: 37.50%
Epoch [7/10], Batch [1800/3125], Loss: 1.2048, Acc: 50.00%
Epoch [7/10], Batch [1900/3125], Loss: 1.5314, Acc: 50.00%
Epoch [7/10], Batch [2000/3125], Loss: 1.0349, Acc: 56.25%
Epoch [7/10], Batch [2100/3125], Loss: 1.0859, Acc: 43.75%
Epoch [7/10], Batch [2200/3125], Loss: 0.7711, Acc: 68.75%
Epoch [7/10], Batch [2300/3125], Loss: 1.3653, Acc: 68.75%
Epoch [7/10], Batch [2400/3125], Loss: 0.8264, Acc: 75.00%
Epoch [7/10], Batch [2500/3125], Loss: 1.2424, Acc: 62.50%
Epoch [7/10], Batch [2600/3125], Loss: 1.2024, Acc: 62.50%
Epoch [7/10], Batch [2700/3125], Loss: 1.5302, Acc: 50.00%
Epoch [7/10], Batch [2800/3125], Loss: 1.1656, Acc: 56.25%
Epoch [7/10], Batch [2900/3125], Loss: 0.9713, Acc: 43.75%
Epoch [7/10], Batch [3000/3125], Loss: 1.1810, Acc: 50.00%
Epoch [7/10], Batch [3100/3125], Loss: 1.3404, Acc: 56.25%
Epoch [7/10], Loss: 1.1619, Accuracy: 58.11%, Time: 137.00s
Saved model checkpoint to weights/tmodel_06.pt
Epoch [8/10], Batch [100/3125], Loss: 1.1311, Acc: 50.00%
Epoch [8/10], Batch [200/3125], Loss: 1.3227, Acc: 56.25%
Epoch [8/10], Batch [300/3125], Loss: 0.6180, Acc: 87.50%
Epoch [8/10], Batch [400/3125], Loss: 0.6017, Acc: 75.00%
Epoch [8/10], Batch [500/3125], Loss: 0.9049, Acc: 68.75%
Epoch [8/10], Batch [600/3125], Loss: 0.5857, Acc: 87.50%
Epoch [8/10], Batch [700/3125], Loss: 1.2901, Acc: 56.25%
Epoch [8/10], Batch [800/3125], Loss: 0.7479, Acc: 81.25%
Epoch [8/10], Batch [900/3125], Loss: 1.4617, Acc: 56.25%
Epoch [8/10], Batch [1000/3125], Loss: 1.7612, Acc: 50.00%
Epoch [8/10], Batch [1100/3125], Loss: 1.0558, Acc: 62.50%
Epoch [8/10], Batch [1200/3125], Loss: 0.8139, Acc: 75.00%
Epoch [8/10], Batch [1300/3125], Loss: 1.2089, Acc: 37.50%
Epoch [8/10], Batch [1400/3125], Loss: 1.2563, Acc: 62.50%
Epoch [8/10], Batch [1500/3125], Loss: 1.6672, Acc: 56.25%
Epoch [8/10], Batch [1600/3125], Loss: 1.1310, Acc: 62.50%
Epoch [8/10], Batch [1700/3125], Loss: 0.8991, Acc: 81.25%
Epoch [8/10], Batch [1800/3125], Loss: 0.6743, Acc: 75.00%
Epoch [8/10], Batch [1900/3125], Loss: 1.6614, Acc: 43.75%
Epoch [8/10], Batch [2000/3125], Loss: 1.5212, Acc: 56.25%
Epoch [8/10], Batch [2100/3125], Loss: 1.1674, Acc: 62.50%
Epoch [8/10], Batch [2200/3125], Loss: 1.0540, Acc: 75.00%
Epoch [8/10], Batch [2300/3125], Loss: 1.4560, Acc: 50.00%
Epoch [8/10], Batch [2400/3125], Loss: 1.0303, Acc: 75.00%
Epoch [8/10], Batch [2500/3125], Loss: 0.8562, Acc: 75.00%
Epoch [8/10], Batch [2600/3125], Loss: 1.4538, Acc: 62.50%
Epoch [8/10], Batch [2700/3125], Loss: 1.2257, Acc: 37.50%
Epoch [8/10], Batch [2800/3125], Loss: 0.7184, Acc: 81.25%
Epoch [8/10], Batch [2900/3125], Loss: 1.3451, Acc: 50.00%
Epoch [8/10], Batch [3000/3125], Loss: 1.2214, Acc: 56.25%
Epoch [8/10], Batch [3100/3125], Loss: 0.7075, Acc: 81.25%
Epoch [8/10], Loss: 1.1136, Accuracy: 59.97%, Time: 136.39s
Saved model checkpoint to weights/tmodel_07.pt
Epoch [9/10], Batch [100/3125], Loss: 0.8333, Acc: 75.00%
Epoch [9/10], Batch [200/3125], Loss: 0.8077, Acc: 75.00%
Epoch [9/10], Batch [300/3125], Loss: 0.7612, Acc: 68.75%
Epoch [9/10], Batch [400/3125], Loss: 0.9155, Acc: 68.75%
Epoch [9/10], Batch [500/3125], Loss: 1.0306, Acc: 50.00%
Epoch [9/10], Batch [600/3125], Loss: 1.5015, Acc: 37.50%
Epoch [9/10], Batch [700/3125], Loss: 0.8764, Acc: 75.00%
Epoch [9/10], Batch [800/3125], Loss: 0.9545, Acc: 68.75%
Epoch [9/10], Batch [900/3125], Loss: 0.9544, Acc: 68.75%
Epoch [9/10], Batch [1000/3125], Loss: 0.9918, Acc: 62.50%
Epoch [9/10], Batch [1100/3125], Loss: 0.8015, Acc: 75.00%
Epoch [9/10], Batch [1200/3125], Loss: 1.0788, Acc: 56.25%
Epoch [9/10], Batch [1300/3125], Loss: 1.0166, Acc: 62.50%
Epoch [9/10], Batch [1400/3125], Loss: 1.5952, Acc: 50.00%
Epoch [9/10], Batch [1500/3125], Loss: 1.1771, Acc: 68.75%
Epoch [9/10], Batch [1600/3125], Loss: 0.9336, Acc: 75.00%
Epoch [9/10], Batch [1700/3125], Loss: 0.7829, Acc: 56.25%
Epoch [9/10], Batch [1800/3125], Loss: 1.0471, Acc: 75.00%
Epoch [9/10], Batch [1900/3125], Loss: 1.1327, Acc: 56.25%
Epoch [9/10], Batch [2000/3125], Loss: 0.8994, Acc: 68.75%
Epoch [9/10], Batch [2100/3125], Loss: 0.9308, Acc: 62.50%
Epoch [9/10], Batch [2200/3125], Loss: 1.2690, Acc: 43.75%
Epoch [9/10], Batch [2300/3125], Loss: 0.6168, Acc: 75.00%
Epoch [9/10], Batch [2400/3125], Loss: 1.2654, Acc: 50.00%
Epoch [9/10], Batch [2500/3125], Loss: 1.0768, Acc: 68.75%
Epoch [9/10], Batch [2600/3125], Loss: 0.7415, Acc: 81.25%
Epoch [9/10], Batch [2700/3125], Loss: 0.8153, Acc: 68.75%
Epoch [9/10], Batch [2800/3125], Loss: 0.8325, Acc: 81.25%
Epoch [9/10], Batch [2900/3125], Loss: 1.3663, Acc: 43.75%
Epoch [9/10], Batch [3000/3125], Loss: 1.3040, Acc: 56.25%
Epoch [9/10], Batch [3100/3125], Loss: 1.0240, Acc: 56.25%
Epoch [9/10], Loss: 1.0782, Accuracy: 61.23%, Time: 138.75s
Saved model checkpoint to weights/tmodel_08.pt
Epoch [10/10], Batch [100/3125], Loss: 1.2807, Acc: 50.00%
Epoch [10/10], Batch [200/3125], Loss: 0.9198, Acc: 68.75%
Epoch [10/10], Batch [300/3125], Loss: 0.9032, Acc: 68.75%
Epoch [10/10], Batch [400/3125], Loss: 1.4579, Acc: 50.00%
Epoch [10/10], Batch [500/3125], Loss: 0.5971, Acc: 68.75%
Epoch [10/10], Batch [600/3125], Loss: 0.9208, Acc: 68.75%
Epoch [10/10], Batch [700/3125], Loss: 1.2185, Acc: 50.00%
Epoch [10/10], Batch [800/3125], Loss: 0.7075, Acc: 68.75%
Epoch [10/10], Batch [900/3125], Loss: 0.9458, Acc: 68.75%
Epoch [10/10], Batch [1000/3125], Loss: 0.9091, Acc: 68.75%
Epoch [10/10], Batch [1100/3125], Loss: 1.2207, Acc: 50.00%
Epoch [10/10], Batch [1200/3125], Loss: 0.9086, Acc: 68.75%
Epoch [10/10], Batch [1300/3125], Loss: 1.1005, Acc: 62.50%
Epoch [10/10], Batch [1400/3125], Loss: 1.1454, Acc: 68.75%
Epoch [10/10], Batch [1500/3125], Loss: 0.9632, Acc: 81.25%
Epoch [10/10], Batch [1600/3125], Loss: 1.0202, Acc: 68.75%
Epoch [10/10], Batch [1700/3125], Loss: 0.9811, Acc: 68.75%
Epoch [10/10], Batch [1800/3125], Loss: 1.2642, Acc: 62.50%
Epoch [10/10], Batch [1900/3125], Loss: 1.0786, Acc: 62.50%
Epoch [10/10], Batch [2000/3125], Loss: 0.6267, Acc: 75.00%
Epoch [10/10], Batch [2100/3125], Loss: 0.9787, Acc: 75.00%
Epoch [10/10], Batch [2200/3125], Loss: 1.0314, Acc: 56.25%
Epoch [10/10], Batch [2300/3125], Loss: 1.4741, Acc: 50.00%
Epoch [10/10], Batch [2400/3125], Loss: 1.1384, Acc: 56.25%
Epoch [10/10], Batch [2500/3125], Loss: 0.8237, Acc: 68.75%
Epoch [10/10], Batch [2600/3125], Loss: 0.7119, Acc: 68.75%
Epoch [10/10], Batch [2700/3125], Loss: 0.9670, Acc: 56.25%
Epoch [10/10], Batch [2800/3125], Loss: 0.6416, Acc: 87.50%
Epoch [10/10], Batch [2900/3125], Loss: 1.2149, Acc: 62.50%
Epoch [10/10], Batch [3000/3125], Loss: 1.3003, Acc: 43.75%
Epoch [10/10], Batch [3100/3125], Loss: 0.9681, Acc: 75.00%
Epoch [10/10], Loss: 1.0404, Accuracy: 62.79%, Time: 140.90s
Saved model checkpoint to weights/tmodel_09.pt
Training completed. Total training time: 1386.59 seconds

Evaluating model on test set...

Metrics for each class:
------------------------

Class: plane
Accuracy: 0.9301
Precision: 0.6157
Recall: 0.8010
F1-score: 0.6962
Specificity: 0.9444

Class: car
Accuracy: 0.9541
Precision: 0.7521
Recall: 0.8070
F1-score: 0.7786
Specificity: 0.9704

Class: bird
Accuracy: 0.9191
Precision: 0.6328
Recall: 0.4550
F1-score: 0.5294
Specificity: 0.9707

Class: cat
Accuracy: 0.9130
Precision: 0.6457
Recall: 0.2880
F1-score: 0.3983
Specificity: 0.9824

Class: deer
Accuracy: 0.9313
Precision: 0.6813
Recall: 0.5880
F1-score: 0.6312
Specificity: 0.9694

Class: dog
Accuracy: 0.9102
Precision: 0.5408
Recall: 0.6760
F1-score: 0.6009
Specificity: 0.9362

Class: frog
Accuracy: 0.9429
Precision: 0.6810
Recall: 0.8070
F1-score: 0.7387
Specificity: 0.9580

Class: horse
Accuracy: 0.9306
Precision: 0.6192
Recall: 0.7950
F1-score: 0.6961
Specificity: 0.9457

Class: ship
Accuracy: 0.9599
Precision: 0.8041
Recall: 0.7920
F1-score: 0.7980
Specificity: 0.9786

Class: truck
Accuracy: 0.9470
Precision: 0.7629
Recall: 0.6820
F1-score: 0.7202
Specificity: 0.9764

Overall Accuracy: 0.6691

Final Confusion Matrix:
----------------------
Predicted →
Actual ↓
      plane  car    bird   cat    deer   dog    frog   horse  ship   truck  
plane     801     30     22      6      8      8     10     23     67     25
car        41    807      1      1      2      4      3     19     32     90
bird      121     13    455     25    103     90     77     91      9     16
cat        42      9     71    288     58    302    135     51     24     20
deer       36      3     70     23    588     38     62    170      8      2
dog        28      9     36     64     23    676     61     82     10     11
frog       18     11     40     17     40     37    807     14      5     11
horse      31      5     18     14     32     74     15    795      6     10
ship      118     23      3      4      4     17      4      8    792     27
truck      65    163      3      4      5      4     11     31     32    682
Total training time: 1399.15 seconds
Total training time (excluding data loading and validation): 1386.59 seconds
Destroyed process group
